ra,dec,parallax,g_mag,bp_rp
289.1307081529994,30.15350166702897,-10.129071315927352,20.364277,1.2618752
289.1555195436858,30.212341214433224,-9.914482935461422,20.855991,1.4876556
289.10416722523695,30.15917317554393,-7.7571893099677975,20.63744,1.1087418
289.18467475165374,30.20318634480445,-7.190478126504188,20.887547,1.1360874
289.163976952969,30.182293935049874,-6.276680511992348,19.246948,1.0543861
289.1458094992858,30.20924345738302,-5.888603182951481,20.629404,1.0181618
289.13095368713067,30.182422899057,-5.5683570301329235,20.219389,2.2876987
289.14617238695416,30.204771094640435,-5.529290007811367,20.131403,1.435709
289.1552988497662,30.19484388774872,-5.38885430675407,19.34806,1.0447178
289.1551731361277,30.168835920683186,-5.336134409585346,19.490498,0.9338951
289.17455254894713,30.203517056471924,-5.218580766221925,20.584038,0.9639931
289.17700539130607,30.18280409993301,-5.082382782705445,20.476511,1.0761261
289.1588540619411,30.163846727922795,-5.064152188814734,19.127605,1.0061779
289.1398682463948,30.148302597840814,-4.974194402038071,20.484911,1.2405567
289.18293883317097,30.187415730341407,-4.626061454682423,20.115799,1.0217743
289.1546467231071,30.23819718041177,-4.426561030239816,20.797367,1.549448
289.12235050119756,30.17104528745981,-4.424312835824192,19.74966,1.0992298
289.1602786410207,30.18643806087259,-4.400364301952849,19.509298,1.5163403
289.19233038289553,30.20574211645995,-4.377660630986533,20.720161,1.1903591
289.13929414312054,30.18145890505186,-4.196153627628129,19.030817,0.99253273
289.1451526213462,30.18364634472593,-4.194931817074798,18.412415,1.0117903
289.1255597716856,30.207912805849652,-4.188746983940008,20.361624,0.79725075
289.186198394639,30.178213668413274,-4.160038559570962,20.671679,1.202898
289.1735381503876,30.19213773286771,-4.147362085374048,20.345322,1.023962
289.11077604084716,30.215047227477566,-4.110059424935594,20.494331,1.0635052
289.12384910503135,30.1954725563005,-4.085846792741613,20.30734,0.8095989
289.1642274799336,30.21236216857311,-4.007673776119111,20.722359,-0.6790085
289.13630833905614,30.169043955490153,-3.921419259885791,19.93514,0.72969055
289.13663255973387,30.20770679962193,-3.899917299758757,19.476482,1.0963669
289.16030166814426,30.13901618456569,-3.822672080986231,20.76189,0.70155525
289.0986243481437,30.154691778638952,-3.7887981599725493,20.228905,1.6436634
289.150638858962,30.21478449927121,-3.7343197472517238,20.767982,1.0449619
289.15512295490845,30.209986961057535,-3.6497964495167783,19.08297,1.0454712
289.1739369658713,30.18911659191521,-3.638679456726421,19.80816,1.3261032
289.1531143784456,30.18362005826545,-3.561718925304171,18.72602,0.9806652
289.10267770884985,30.187755845822547,-3.551861611138417,20.113005,1.1466503
289.118472519528,30.169710741963247,-3.5335018082962253,20.406971,1.1548977
289.17045879307807,30.187103950616404,-3.5119381535722365,19.97253,0.9373207
289.16269734957734,30.1774157818201,-3.455258448656978,17.735209,1.1818275
289.1791829215908,30.20430330100839,-3.415919282308725,20.268879,1.0668583
289.13463624529544,30.210969014367237,-3.3796914519679437,20.446903,0.7729206
289.10635866768206,30.186010992075687,-3.2788771779328734,20.490076,1.6450043
289.10539412515817,30.182231034270487,-3.2628435826749893,20.63995,1.1676006
289.1710058223232,30.188870010552925,-3.253421837814824,20.149876,0.8153267
289.20909809927946,30.176305199661954,-3.2383456503150203,20.76384,1.4937553
289.1623234578995,30.189380022295946,-3.234747072646985,18.826015,1.1034107
289.10201220067006,30.16385292853216,-3.18155067462412,20.550335,1.0239372
289.1786134949882,30.158710491955834,-3.1706560194896056,20.598198,1.7912617
289.13682700842975,30.184522456424087,-3.150749288996631,19.430986,0.8966217
289.1054642101201,30.185533775645343,-3.0526318166597193,20.750202,0.94211006
289.11557854951707,30.210756562601414,-3.0330898377704454,20.671377,1.2289429
289.1381852572827,30.16092004321451,-3.0206773434555414,20.680307,0.68933105
289.0911930341047,30.17265492689628,-3.0057252760183966,20.742542,1.0580368
289.168847582139,30.17588375073697,-2.988405394282033,19.466707,0.91815186
289.14538390796497,30.195642075481736,-2.982173900709295,19.256102,0.9898567
289.17943508211874,30.182395569348447,-2.9791564037672664,20.061806,0.981863
289.15196917409537,30.145627712312624,-2.948876991621168,19.419912,1.3324394
289.1465707492963,30.181306797152907,-2.907474315602057,16.969635,1.0987377
289.14469184453174,30.218794204228498,-2.904306435231617,19.822535,1.1309757
289.1421291578933,30.19195790618001,-2.8879747898091317,18.716433,0.9882393
289.17868759433674,30.200000398623082,-2.8538584253739008,19.977844,0.9853611
289.114564150819,30.19567098040933,-2.852894024092824,20.798445,1.603178
289.1188848370256,30.148392622892498,-2.8420137152827714,20.734821,1.2436466
289.1448029448838,30.209441476998233,-2.8106343826796887,20.472454,1.1998081
289.13238892122934,30.182214757246896,-2.782048121290752,19.863201,0.9403477
289.1910150572847,30.151156586230666,-2.7729048674113166,20.807182,1.3234825
289.16258666837825,30.181060768365096,-2.7410529441544145,19.598864,1.104435
289.16621870586295,30.17165056432732,-2.734273430026254,19.548016,0.76244354
289.1555910909645,30.20214829214482,-2.732342858941643,20.191904,0.9868641
289.1750747560021,30.236023699359578,-2.6977678034251484,20.895702,0.49119186
289.1959634959559,30.194584175144435,-2.6969030664334444,20.143959,1.0430222
289.1774836711421,30.152454360200284,-2.696479668189487,20.708006,1.3204613
289.19456818313546,30.20504615986157,-2.6840669269698503,20.444408,1.2181511
289.13708900999575,30.174881152423865,-2.665182998592413,19.325037,1.1973591
289.2001072163782,30.172134917273688,-2.645886706296974,19.957197,0.9118366
289.1674609575043,30.162906005027708,-2.633721383611091,20.017782,0.5754204
289.13820256903017,30.20541024431509,-2.6285068707373522,19.84602,0.753294
289.12268455989096,30.186883271447538,-2.613807751895783,19.778969,1.0162258
289.11396535037636,30.17969118807103,-2.6049487951456567,20.51044,1.2960072
289.1601341117051,30.20211837647267,-2.60390433460105,20.462574,0.92183685
