ra,dec,parallax,g_mag,bp_rp
264.45199446930826,-3.2007515805258717,-2.769279331910466,20.667812,0.7549114
264.474541102269,-3.1792482212401705,-2.765405327753772,20.75839,1.4161739
264.38316999558657,-3.2158636761153585,-2.7653168664781553,20.340904,1.377615
264.3988892807694,-3.2735339563079533,-2.756416305735783,19.829288,1.5422802
264.38207679662446,-3.2589617695306203,-2.755081132178553,18.970974,1.6307259
264.3698687563796,-3.1913602600196325,-2.7499060810095224,20.31877,1.7061119
264.5032111334315,-3.2788836872450515,-2.745881872133633,20.80239,1.763052
264.4306617544246,-3.1834389118744104,-2.7450154835797105,20.728485,1.2773399
264.3773061985259,-3.2731380153922114,-2.738803969890268,19.985037,1.7498779
264.49390581326185,-3.2360330197762512,-2.7339203078024443,20.590836,1.2681389
264.3793422322162,-3.188133053956174,-2.716492866575478,20.056929,1.3964596
264.4297459530669,-3.198368018534661,-2.7096287189421626,20.71248,1.6003895
264.37523607385634,-3.2809773279809797,-2.7071018338243054,20.137968,1.3926468
264.43398970738764,-3.2993784646756743,-2.705763917358965,20.692179,1.3069229
264.37687386900865,-3.247674537712907,-2.7044999434742145,19.119688,1.5807781
264.35783838690253,-3.266780665382697,-2.697136466303225,19.31066,1.8506641
264.3572508384361,-3.225211390476962,-2.6959216459791553,19.681047,1.4723644
264.35392205300593,-3.3054784267636688,-2.689505799415124,20.839499,1.2649212
264.40893720616623,-3.1871423412838764,-2.672732771577992,20.710005,1.2113419
264.4266898348234,-3.2834561048464965,-2.6726486293823584,20.709278,1.9037647
264.38658319940816,-3.2484198352725357,-2.6691263916434393,18.304909,1.2116575
264.34882673944276,-3.1904150730855667,-2.65807275399381,20.693853,1.070549
264.43230340883196,-3.1950864204787757,-2.658062200758913,20.786455,1.2470627
264.3782750816418,-3.2370632203526606,-2.6521387471161293,18.623867,1.7008209
264.3952529824647,-3.2973382820000703,-2.6500273441180555,20.549664,0.8479881
264.4112684608581,-3.2622305561300733,-2.639056111918875,19.214298,1.5456581
264.44469049112837,-3.237725072461217,-2.631418343955711,20.52515,0.32642746
264.41175582945453,-3.302767705182604,-2.628087712995714,20.755013,1.5683174
264.40479648836083,-3.2817113965637095,-2.6228058744739413,20.719131,1.1875496
264.4017629310153,-3.2767132738635487,-2.6192948431771437,20.266182,1.12817
264.36913519658157,-3.3041018576445067,-2.61904887649295,20.706469,1.443325
264.3506177836649,-3.236433140290037,-2.6172988235021832,20.237984,1.5713978
264.4007790519133,-3.2345547696012624,-2.6140227723037124,17.936672,1.6889801
264.3846806363553,-3.249754686227692,-2.6103239324845084,18.989307,1.7419567
264.41912686691484,-3.2082021655757993,-2.609138536582705,19.376034,1.5548344
264.34332663701036,-3.192947965095888,-2.6053449192209333,20.419247,1.4253597
264.46427360209145,-3.1540532028655623,-2.6001613258144842,20.676296,1.4902229
264.4368598227947,-3.2626064797147682,-2.599504887793765,19.928303,1.6005096
264.3125111871667,-3.2600053843889083,-2.5991367547611706,20.614645,1.7924805
264.3783735503793,-3.301154120445722,-2.5912734048222914,20.393522,1.3509846
264.3424727173942,-3.3354094836852077,-2.5895732528278366,20.678068,1.4708786
264.44028051028675,-3.2447953586963365,-2.5851887323473237,19.53912,2.079958
264.404209663851,-3.2966829328523164,-2.5796184140674465,20.731897,1.2618313
264.4157215127526,-3.3237773036238565,-2.5786276685193625,20.695225,1.8072548
